,EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1246,RM652,47,46-55,No,Travel_Rarely,249,Sales,2,2,Marketing,1,903,3,Female,35,3,2,Sales Executive,4,Married,4537,Up_to_5000,17783,0,Y,Yes,22,4,1,80,1,8,2,3,7,6,7,7.0
1247,RM666,47,46-55,No,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,925,4,Female,65,2,1,Sales Representative,4,Single,3294,Up_to_5000,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2.0
1248,RM708,47,46-55,No,Travel_Frequently,1379,Research & Development,16,4,Medical,1,987,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,5001_to_10000,6759,1,Y,Yes,19,3,3,80,0,20,3,4,19,10,2,7.0
1249,RM720,47,46-55,No,Travel_Rarely,955,Sales,4,2,Life Sciences,1,1003,4,Female,83,3,2,Sales Executive,4,Single,4163,Up_to_5000,8571,1,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,7.0
1250,RM1021,47,46-55,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1438,1,Male,74,3,1,Research Scientist,4,Married,3420,Up_to_5000,10205,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2.0
1251,RM1025,47,46-55,No,Travel_Rarely,359,Research & Development,2,4,Medical,1,1443,1,Female,82,3,4,Research Director,3,Married,17169,Over_15000,26703,3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6.0
1252,RM1068,47,46-55,No,Travel_Rarely,571,Sales,14,3,Medical,1,1503,3,Female,78,3,2,Sales Executive,3,Married,4591,Up_to_5000,24200,3,Y,Yes,17,3,3,80,1,11,4,2,5,4,1,2.0
1253,RM1155,47,46-55,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1,1625,4,Female,98,3,5,Manager,3,Married,19658,Over_15000,5220,3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0.0
1254,RM1195,47,46-55,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,1,1676,2,Female,47,4,4,Manager,2,Divorced,15972,Over_15000,21086,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2.0
1255,RM1224,47,46-55,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,1716,3,Male,82,1,4,Sales Executive,3,Married,12936,10001_to_15000,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10.0
1256,RM1235,47,46-55,No,Non-Travel,543,Sales,2,4,Marketing,1,1731,3,Male,87,3,2,Sales Executive,2,Married,4978,Up_to_5000,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0.0
1257,RM1304,47,46-55,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,10001_to_15000,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10.0
1258,RM1322,47,46-55,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,Up_to_5000,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0.0
1259,RM1371,47,46-55,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,5001_to_10000,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7.0
1260,RM1415,47,46-55,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1,1993,1,Male,84,3,3,Healthcare Representative,3,Single,8633,5001_to_10000,13084,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11.0
1261,RM1422,47,46-55,No,Non-Travel,1162,Research & Development,1,1,Medical,1,2000,3,Female,98,3,3,Research Director,2,Married,11957,10001_to_15000,17231,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12.0
1262,RM051,48,46-55,Yes,Travel_Rarely,626,Research & Development,1,2,Life Sciences,1,64,1,Male,98,2,3,Laboratory Technician,3,Single,5381,5001_to_10000,19294,9,Y,Yes,13,3,4,80,0,23,2,3,1,0,0,0.0
1263,RM353,48,46-55,No,Travel_Rarely,530,Sales,29,1,Medical,1,473,1,Female,91,3,3,Manager,3,Married,12504,10001_to_15000,23978,3,Y,No,21,4,2,80,1,15,3,1,0,0,0,0.0
1264,RM445,48,46-55,No,Travel_Rarely,163,Sales,2,5,Marketing,1,595,2,Female,37,3,2,Sales Executive,4,Married,4051,Up_to_5000,19658,2,Y,No,14,3,1,80,1,14,2,3,9,7,6,7.0
1265,RM493,48,46-55,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,664,4,Female,40,2,4,Manager,1,Married,15402,Over_15000,17997,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2.0
1266,RM521,48,46-55,No,Travel_Rarely,817,Sales,2,1,Marketing,1,712,2,Male,56,4,2,Sales Executive,2,Married,8120,5001_to_10000,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2.0
1267,RM679,48,46-55,No,Travel_Rarely,1469,Research & Development,20,4,Medical,1,945,4,Male,51,3,1,Research Scientist,3,Married,2259,Up_to_5000,5543,4,Y,No,17,3,1,80,2,13,2,2,0,0,0,0.0
1268,RM736,48,46-55,No,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,1022,1,Male,97,2,2,Healthcare Representative,3,Single,4240,Up_to_5000,13119,2,Y,No,13,3,4,80,0,19,0,3,2,2,2,2.0
1269,RM737,48,46-55,No,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,1,1024,3,Male,78,2,3,Healthcare Representative,3,Single,10999,10001_to_15000,22245,7,Y,No,14,3,2,80,0,27,3,3,15,11,4,8.0
1270,RM805,48,46-55,No,Non-Travel,1262,Research & Development,1,4,Medical,1,1116,1,Male,35,4,4,Manager,4,Single,16885,Over_15000,16154,2,Y,No,22,4,3,80,0,27,3,2,5,4,2,1.0
1271,RM902,48,46-55,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,Up_to_5000,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0.0
1272,RM905,48,46-55,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1263,4,Male,76,2,5,Research Director,4,Single,18265,Over_15000,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0.0
1273,RM970,48,46-55,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898,5001_to_10000,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8.0
1274,RM1039,48,46-55,No,Travel_Rarely,1221,Sales,7,3,Marketing,1,1466,3,Male,96,3,2,Sales Executive,1,Divorced,5486,5001_to_10000,24795,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2.0
1275,RM1104,48,46-55,No,Travel_Rarely,492,Sales,16,4,Life Sciences,1,1557,3,Female,96,3,2,Sales Executive,3,Divorced,6439,5001_to_10000,13693,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7.0
1276,RM1115,48,46-55,No,Travel_Rarely,1108,Research & Development,15,4,Other,1,1576,3,Female,65,3,1,Research Scientist,1,Married,2367,Up_to_5000,16530,8,Y,No,12,3,4,80,1,10,3,2,8,2,7,6.0
1277,RM1167,48,46-55,No,Travel_Frequently,365,Research & Development,4,5,Medical,1,1644,3,Male,89,2,4,Manager,4,Married,15202,Over_15000,5602,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2.0
1278,RM1205,48,46-55,Yes,Travel_Frequently,708,Sales,7,2,Medical,1,1691,4,Female,95,3,1,Sales Representative,3,Married,2655,Up_to_5000,11740,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7.0
1279,RM1332,48,46-55,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,19665,Over_15000,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9.0
1280,RM1352,48,46-55,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,17174,Over_15000,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7.0
1281,RM002,49,46-55,No,Travel_Frequently,279,Research & Development,8,1,Life Sciences,1,2,3,Male,61,2,2,Research Scientist,2,Married,5130,5001_to_10000,24907,1,Y,No,23,4,4,80,1,10,3,3,10,7,1,7.0
1282,RM130,49,46-55,No,Travel_Rarely,470,Research & Development,20,4,Medical,1,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5001_to_10000,5549,1,Y,No,14,3,3,80,0,16,2,2,15,11,5,11.0
1283,RM202,49,46-55,No,Non-Travel,1002,Research & Development,18,4,Life Sciences,1,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,5001_to_10000,23793,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7.0
1284,RM291,49,46-55,No,Travel_Frequently,636,Research & Development,10,4,Life Sciences,1,396,3,Female,35,3,5,Research Director,1,Single,18665,Over_15000,25594,9,Y,Yes,11,3,4,80,0,22,4,3,3,2,1,2.0
1285,RM317,49,46-55,No,Travel_Rarely,1091,Research & Development,1,2,Technical Degree,1,431,3,Female,90,2,4,Healthcare Representative,3,Single,13964,10001_to_15000,17810,7,Y,Yes,12,3,4,80,0,25,2,3,7,1,0,7.0
1286,RM376,49,46-55,No,Travel_Rarely,1261,Research & Development,7,3,Other,1,499,2,Male,31,2,3,Healthcare Representative,3,Single,10965,10001_to_15000,12066,8,Y,No,24,4,3,80,0,26,2,3,5,2,0,0.0
1287,RM474,49,46-55,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,638,4,Male,58,2,5,Research Director,3,Divorced,19502,Over_15000,2125,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9.0
1288,RM608,49,46-55,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,1,840,3,Female,43,3,3,Sales Executive,4,Married,7654,5001_to_10000,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7.0
1289,RM640,49,46-55,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,1,887,3,Female,36,3,1,Research Scientist,1,Married,3580,Up_to_5000,10554,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2.0
1290,RM678,49,46-55,No,Travel_Rarely,527,Research & Development,8,2,Other,1,944,1,Female,51,3,3,Laboratory Technician,2,Married,7403,5001_to_10000,22477,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7.0
1291,RM822,49,46-55,No,Travel_Rarely,174,Sales,8,4,Technical Degree,1,1138,4,Male,56,2,4,Sales Executive,2,Married,13120,10001_to_15000,11879,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3.0
1292,RM900,49,46-55,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256,1,Male,85,2,5,Manager,3,Married,18711,Over_15000,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0.0
1293,RM1007,49,46-55,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1420,1,Male,97,2,2,Laboratory Technician,1,Single,4284,Up_to_5000,22710,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3.0
1294,RM1045,49,46-55,No,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,1473,1,Male,96,3,2,Healthcare Representative,3,Married,6651,5001_to_10000,21534,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2.0
1295,RM1055,49,46-55,No,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1,1484,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,10001_to_15000,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7.0
1296,RM1072,49,46-55,No,Travel_Rarely,271,Research & Development,3,2,Medical,1,1509,3,Female,43,2,2,Laboratory Technician,1,Married,4789,Up_to_5000,23070,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2.0
1297,RM1148,49,46-55,No,Travel_Rarely,722,Research & Development,25,4,Life Sciences,1,1617,3,Female,84,3,1,Laboratory Technician,1,Married,3211,Up_to_5000,22102,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4.0
1298,RM1177,49,46-55,No,Travel_Rarely,301,Research & Development,22,4,Other,1,1655,1,Female,72,3,4,Research Director,2,Married,16413,Over_15000,3498,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2.0
1299,RM1182,49,46-55,No,Travel_Rarely,465,Research & Development,6,1,Life Sciences,1,1661,3,Female,41,2,4,Healthcare Representative,3,Married,13966,10001_to_15000,11652,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12.0
1300,RM1193,49,46-55,No,Travel_Rarely,464,Research & Development,16,3,Medical,1,1674,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,Up_to_5000,24941,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2.0
1301,RM1196,49,46-55,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,1,1677,3,Male,36,3,4,Manager,3,Single,15379,Over_15000,22384,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0.0
1302,RM1255,49,46-55,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4,Female,80,3,2,Sales Executive,4,Single,4507,Up_to_5000,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4.0
1303,RM1378,49,46-55,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,19161,Over_15000,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3.0
1304,RM1469,49,46-55,No,Travel_Frequently,1023,Sales,2,3,Medical,1,2065,4,Male,63,2,2,Sales Executive,2,Married,5390,5001_to_10000,13243,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8.0
1305,RM1469,49,46-55,No,Travel_Frequently,1023,Sales,2,3,Medical,1,2065,4,Male,63,2,2,Sales Executive,2,Married,5390,5001_to_10000,13243,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8.0
1306,RM037,50,46-55,Yes,Travel_Rarely,869,Sales,3,2,Marketing,1,47,1,Male,86,2,1,Sales Representative,3,Married,2683,Up_to_5000,3810,1,Y,Yes,14,3,3,80,0,3,2,3,3,2,0,2.0
1307,RM063,50,46-55,No,Travel_Rarely,989,Research & Development,7,2,Medical,1,80,2,Female,43,2,5,Research Director,3,Divorced,18740,Over_15000,16701,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8.0
1308,RM107,50,46-55,No,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,141,1,Female,73,3,5,Research Director,2,Married,18172,Over_15000,9755,3,Y,Yes,19,3,1,80,0,28,1,2,8,3,0,7.0
1309,RM132,50,46-55,No,Travel_Frequently,809,Sales,12,3,Marketing,1,174,3,Female,77,3,3,Sales Executive,4,Single,9208,5001_to_10000,6645,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1.0
1310,RM166,50,46-55,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,1,226,3,Female,53,3,5,Manager,2,Single,19926,Over_15000,17053,3,Y,No,15,3,2,80,0,21,5,3,5,4,4,4.0
1311,RM184,50,46-55,No,Travel_Rarely,328,Research & Development,1,3,Medical,1,249,3,Male,86,2,1,Laboratory Technician,3,Married,3690,Up_to_5000,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2.0
1312,RM234,50,46-55,No,Travel_Rarely,854,Sales,1,4,Medical,1,323,4,Female,68,3,5,Manager,4,Divorced,19517,Over_15000,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6.0
1313,RM280,50,46-55,No,Travel_Rarely,797,Research & Development,4,1,Life Sciences,1,385,1,Male,96,3,5,Research Director,2,Divorced,19144,Over_15000,15815,3,Y,No,14,3,1,80,2,28,4,2,10,4,1,6.0
1314,RM368,50,46-55,No,Travel_Rarely,1046,Research & Development,10,3,Technical Degree,1,491,4,Male,100,2,3,Healthcare Representative,4,Single,10496,10001_to_15000,2755,6,Y,No,15,3,4,80,0,20,2,3,4,3,1,3.0
1315,RM426,50,46-55,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,1,569,2,Male,88,2,4,Manager,3,Married,17046,Over_15000,9314,0,Y,No,15,3,2,80,1,28,2,3,27,10,15,7.0
1316,RM478,50,46-55,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,644,1,Male,99,3,5,Manager,2,Married,18200,Over_15000,7999,1,Y,No,11,3,3,80,1,32,2,3,32,5,10,7.0
1317,RM524,50,46-55,No,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716,4,Male,74,4,1,Laboratory Technician,3,Married,3221,Up_to_5000,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8.0
1318,RM529,50,46-55,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,1,723,2,Male,50,3,2,Sales Executive,3,Married,6796,5001_to_10000,23452,3,Y,Yes,14,3,1,80,1,18,4,3,4,3,1,3.0
1319,RM540,50,46-55,No,Travel_Rarely,316,Sales,8,4,Marketing,1,738,4,Male,54,3,1,Sales Representative,2,Married,3875,Up_to_5000,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2.0
1320,RM589,50,46-55,No,Travel_Rarely,691,Research & Development,2,3,Medical,1,815,3,Male,64,3,4,Research Director,3,Married,17639,Over_15000,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3.0
1321,RM654,50,46-55,No,Non-Travel,881,Research & Development,2,4,Life Sciences,1,905,1,Male,98,3,4,Manager,1,Divorced,17924,Over_15000,4544,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7.0
1322,RM715,50,46-55,No,Travel_Rarely,1126,Research & Development,1,2,Medical,1,997,4,Male,66,3,4,Research Director,4,Divorced,17399,Over_15000,6615,9,Y,No,22,4,3,80,1,32,1,2,5,4,1,3.0
1323,RM722,50,46-55,No,Travel_Rarely,939,Research & Development,24,3,Life Sciences,1,1005,4,Male,95,3,4,Manufacturing Director,3,Married,13973,10001_to_15000,4161,3,Y,Yes,18,3,4,80,1,22,2,3,12,11,1,5.0
1324,RM743,50,46-55,No,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,1030,1,Male,64,3,1,Laboratory Technician,4,Married,2380,Up_to_5000,20165,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0.0
1325,RM752,50,46-55,No,Non-Travel,145,Sales,1,3,Life Sciences,1,1040,4,Female,95,3,2,Sales Executive,3,Married,6347,5001_to_10000,24920,0,Y,No,12,3,1,80,1,19,3,3,18,7,0,13.0
1326,RM767,50,46-55,No,Travel_Rarely,1464,Research & Development,2,4,Medical,1,1061,2,Male,62,3,5,Research Director,3,Married,19237,Over_15000,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7.0
1327,RM802,50,46-55,Yes,Travel_Frequently,959,Sales,1,4,Other,1,1113,4,Male,81,3,2,Sales Executive,3,Single,4728,Up_to_5000,17251,3,Y,Yes,14,3,4,80,0,5,4,3,0,0,0,0.0
1328,RM868,50,46-55,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,17856,Over_15000,9490,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2.0
1329,RM946,50,46-55,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1,Married,16880,Over_15000,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2.0
1330,RM1087,50,46-55,No,Travel_Frequently,333,Research & Development,22,5,Medical,1,1539,3,Male,88,1,4,Research Director,4,Single,14411,10001_to_15000,24450,1,Y,Yes,13,3,4,80,0,32,2,3,32,6,13,9.0
1331,RM1127,50,46-55,No,Travel_Rarely,264,Sales,9,3,Marketing,1,1591,3,Male,59,3,5,Manager,3,Married,19331,Over_15000,19519,4,Y,Yes,16,3,3,80,1,27,2,3,1,0,0,0.0
1332,RM1139,50,46-55,No,Travel_Frequently,1234,Research & Development,20,5,Medical,1,1606,2,Male,41,3,4,Healthcare Representative,3,Married,11245,10001_to_15000,20689,2,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13.0
1333,RM1178,50,46-55,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,1,1656,4,Female,50,2,3,Research Director,1,Divorced,13269,10001_to_15000,21981,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11.0
1334,RM1453,50,46-55,Yes,Travel_Frequently,878,Sales,1,4,Life Sciences,1,2044,2,Male,94,3,2,Sales Executive,3,Divorced,6728,5001_to_10000,14255,7,Y,No,12,3,4,80,2,12,3,3,6,3,0,1.0
1335,RM1462,50,46-55,Yes,Travel_Rarely,410,Sales,28,3,Marketing,1,2055,4,Male,39,2,3,Sales Executive,1,Divorced,10854,10001_to_15000,16586,4,Y,Yes,13,3,2,80,1,20,3,3,3,2,2,0.0
1336,RM1462,50,46-55,Yes,Travel_Rarely,410,Sales,28,3,Marketing,1,2055,4,Male,39,2,3,Sales Executive,1,Divorced,10854,10001_to_15000,16586,4,Y,Yes,13,3,2,80,1,20,3,3,3,2,2,0.0
1337,RM088,51,46-55,No,Travel_Rarely,432,Research & Development,9,4,Life Sciences,1,116,4,Male,96,3,1,Laboratory Technician,4,Married,2075,Up_to_5000,18725,3,Y,No,23,4,2,80,2,10,4,3,4,2,0,3.0
1338,RM092,51,46-55,No,Travel_Rarely,632,Sales,21,4,Marketing,1,120,3,Male,71,3,2,Sales Executive,4,Single,5441,5001_to_10000,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0.0
1339,RM111,51,46-55,No,Travel_Frequently,1456,Research & Development,1,4,Medical,1,145,1,Female,30,2,3,Healthcare Representative,1,Single,7484,5001_to_10000,25796,3,Y,No,20,4,3,80,0,23,1,2,13,12,12,8.0
1340,RM124,51,46-55,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3,Single,19537,Over_15000,6462,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15.0
1341,RM137,51,46-55,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,4,Single,10650,10001_to_15000,25150,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3.0
1342,RM157,51,46-55,No,Travel_Rarely,1169,Research & Development,7,4,Medical,1,211,2,Male,34,2,2,Manufacturing Director,3,Married,6132,5001_to_10000,13983,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0.0
1343,RM190,51,46-55,No,Travel_Rarely,313,Research & Development,3,3,Medical,1,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734,10001_to_15000,7192,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0.0
1344,RM214,51,46-55,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,1,296,2,Male,81,2,3,Research Director,2,Married,12490,10001_to_15000,15736,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7.0
1345,RM259,51,46-55,No,Travel_Rarely,833,Research & Development,1,3,Life Sciences,1,353,3,Male,96,3,1,Research Scientist,4,Married,2723,Up_to_5000,23231,1,Y,No,11,3,2,80,0,1,0,2,1,0,0,
1346,RM300,51,46-55,No,Travel_Rarely,1302,Research & Development,2,3,Medical,1,408,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,5001_to_10000,16321,5,Y,No,18,3,4,80,1,13,3,3,4,1,1,2.0
1347,RM377,51,46-55,No,Travel_Rarely,1178,Sales,14,2,Life Sciences,1,500,3,Female,87,3,2,Sales Executive,4,Married,4936,Up_to_5000,14862,4,Y,No,11,3,3,80,1,18,2,2,7,7,0,7.0
1348,RM617,51,46-55,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,16307,Over_15000,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17.0
1349,RM780,51,46-55,Yes,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1081,1,Male,34,3,1,Research Scientist,3,Married,2461,Up_to_5000,10332,9,Y,Yes,12,3,3,80,3,18,2,4,10,0,2,7.0
1350,RM919,51,46-55,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,19847,Over_15000,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10.0
1351,RM931,51,46-55,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838,Up_to_5000,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7.0
1352,RM963,51,46-55,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3,Male,84,3,4,Manager,2,Divorced,14026,10001_to_15000,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10.0
1353,RM972,51,46-55,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142,10001_to_15000,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3.0
1354,RM988,51,46-55,No,Travel_Frequently,541,Sales,2,3,Marketing,1,1391,2,Male,52,3,3,Sales Executive,2,Married,10596,10001_to_15000,15395,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2.0
1355,RM1276,51,46-55,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,13116,10001_to_15000,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2.0
1356,RM191,52,46-55,No,Travel_Rarely,699,Research & Development,1,4,Life Sciences,1,259,3,Male,65,2,5,Manager,3,Married,19999,Over_15000,5678,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9.0
1357,RM231,52,46-55,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,1,316,3,Female,89,2,1,Laboratory Technician,4,Single,3212,Up_to_5000,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2,2,2.0
1358,RM238,52,46-55,No,Non-Travel,771,Sales,2,4,Life Sciences,1,329,1,Male,79,2,5,Manager,3,Single,19068,Over_15000,21030,1,Y,Yes,18,3,4,80,0,33,2,4,33,7,15,12.0
1359,RM318,52,46-55,Yes,Travel_Rarely,723,Research & Development,8,4,Medical,1,433,3,Male,85,2,2,Research Scientist,2,Married,4941,Up_to_5000,17747,2,Y,No,15,3,1,80,0,11,3,2,8,2,7,7.0
1360,RM407,52,46-55,No,Travel_Rarely,319,Research & Development,3,3,Medical,1,543,4,Male,39,2,3,Manufacturing Director,3,Married,7969,5001_to_10000,19609,2,Y,Yes,14,3,3,80,0,28,4,3,5,4,0,
1361,RM409,52,46-55,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4,Female,30,3,4,Manager,4,Married,16555,Over_15000,10310,2,Y,No,13,3,4,80,0,31,2,1,5,2,1,4.0
1362,RM469,52,46-55,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,5577,5001_to_10000,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9.0
